,name,wins,ties,total_games,winrate
"KC, 5D, 3H",K-top,11,1,7162,0.0015
"KH, 5C, 3C",K-top,10,0,7230,0.0014
"5H, KS, 3H",K-top,10,0,7253,0.0014
"2C, KS, 5C",K-top,9,1,7309,0.0012
"2S, 5D, KS",K-top,12,0,7338,0.0016
"2C, KH, 5C",K-top,15,0,7251,0.0021
"KC, 5D, 2C",K-top,10,0,7279,0.0014
"5D, KH, 2D",K-top,14,1,7129,0.002
"2S, 5D, KH",K-top,9,0,7219,0.0012
"KC, 5S, 2C",K-top,11,0,7152,0.0015
"5H, KD, 2H",K-top,10,0,7148,0.0014
"5H, 2S, KH",K-top,14,0,7201,0.0019
"5S, KD, 2H",K-top,8,0,7275,0.0011
"5H, 2C, KD",K-top,22,0,7346,0.003
"2C, 5S, KD",K-top,7,0,7203,0.001
"KD, 5C, 2H",K-top,9,0,7295,0.0012
"KC, 5H, 2C",K-top,11,2,7324,0.0015
"2S, 5S, KH",K-top,8,0,7122,0.0011
"KC, 5C, 2H",K-top,10,0,7268,0.0014
"5D, KS, 2D",K-top,14,0,7123,0.002
"5S, KS, 2D",K-top,10,0,7392,0.0014
"5H, KS, 2D",K-top,12,0,7201,0.0017
"5H, 2S, KS",K-top,13,0,7396,0.0018
"2S, 5D, KD",K-top,7,1,7165,0.001
"KS, 5C, 2H",K-top,15,2,7125,0.0021
"KC, 5H, 2H",K-top,13,1,7360,0.0018
"5S, KH, 2D",K-top,12,1,7300,0.0016
"5D, KD, 2H",K-top,16,0,7324,0.0022
"5H, KH, 2D",K-top,11,0,7217,0.0015
"KC, 5D, 2H",K-top,7,0,7384,0.0009
"5H, KS, 2H",K-top,10,1,7105,0.0014
"5S, KS, 2H",K-top,9,0,7237,0.0012
"KH, 5C, 2H",K-top,3,1,7410,0.0004
"2D, KD, 5C",K-top,5,0,7183,0.0007
"2S, KD, 5C",K-top,9,0,7221,0.0012
"2S, KH, 5C",K-top,8,0,7268,0.0011
"KC, 5C, 2D",K-top,10,2,7174,0.0014
"5S, KH, 2H",K-top,14,1,7296,0.0019
"KC, 5D, 2S",K-top,12,0,7136,0.0017
"KC, 5D, 2D",K-top,15,1,7008,0.0021
"2C, 5D, KH",K-top,5,0,6996,0.0007
"KC, 5H, 2D",K-top,13,1,7306,0.0018
"KC, 5S, 2D",K-top,6,0,7411,0.0008
"2D, KS, 5C",K-top,8,0,7085,0.0011
"2S, KS, 5C",K-top,19,1,7069,0.0027
"2C, 5D, KS",K-top,14,0,7090,0.002
"2C, 5S, KS",K-top,8,1,7143,0.0011
"2D, KH, 5C",K-top,18,1,7179,0.0025
"5H, 2C, KS",K-top,10,0,7264,0.0014
"KC, 2S, 5C",K-top,14,2,7107,0.002
"KC, 5H, 2S",K-top,11,0,7276,0.0015
"KC, 5S, 2S",K-top,15,0,7395,0.002
"2C, 5S, KH",K-top,9,1,7266,0.0012
"5D, KH, 2H",K-top,12,1,7319,0.0016
"5H, 2S, KD",K-top,10,0,7315,0.0014
"5S, KD, 2D",K-top,6,1,7276,0.0008
"5H, KD, 2D",K-top,14,1,7178,0.002
"2S, 5S, KD",K-top,17,2,7239,0.0023
"5H, 2C, KH",K-top,7,0,7152,0.001
"2C, KD, 5C",K-top,6,0,7412,0.0008
"5D, KS, 2H",K-top,8,1,7078,0.0011
"2C, 5D, KD",K-top,10,0,7183,0.0014
"KC, 5S, 2H",K-top,12,0,7325,0.0016
"4C, KD, 3H",K-top,7,1,7312,0.001
"KC, 4D, 3S",K-top,6,0,7344,0.0008
"KD, 4H, 3H",K-top,6,2,7278,0.0008
"KC, 4H, 3H",K-top,13,1,7216,0.0018
"4C, KD, 3D",K-top,9,1,7212,0.0012
"KD, 4H, 3C",K-top,5,0,7220,0.0007
"KS, 4H, 3D",K-top,10,0,7162,0.0014
"KC, 4H, 3C",K-top,12,0,7268,0.0017
"KS, 4H, 3H",K-top,7,1,7330,0.001
"KH, 3D, 4S",K-top,7,0,7259,0.001
"KS, 3C, 4S",K-top,15,0,7218,0.0021
"KH, 4H, 3D",K-top,11,0,7290,0.0015
"4C, KH, 3D",K-top,10,0,7200,0.0014
"KH, 3H, 4S",K-top,12,0,7435,0.0016
"KC, 3C, 4S",K-top,14,0,7268,0.0019
"KC, 4C, 3S",K-top,19,0,7240,0.0026
"KD, 4D, 3H",K-top,9,0,7224,0.0012
"KS, 3D, 4S",K-top,8,0,7161,0.0011
"KH, 3C, 4S",K-top,6,0,7280,0.0008
"KD, 3C, 4S",K-top,9,0,7290,0.0012
"KH, 4D, 3H",K-top,13,1,7368,0.0018
"4C, KS, 3D",K-top,11,0,7094,0.0016
"4C, KH, 3S",K-top,8,0,7156,0.0011
"KS, 3H, 4S",K-top,8,1,7316,0.0011
"KC, 3S, 4S",K-top,10,0,7215,0.0014
"KD, 3S, 4S",K-top,7,0,7119,0.001
"KS, 4D, 3C",K-top,15,0,7171,0.0021
"4C, KD, 3C",K-top,12,0,7271,0.0017
"4C, KS, 3S",K-top,6,0,7111,0.0008
"KC, 3D, 4S",K-top,8,0,7212,0.0011
"KD, 3D, 4S",K-top,10,0,7303,0.0014
"KS, 4D, 3H",K-top,7,0,7271,0.001
"KH, 4D, 3C",K-top,7,1,7255,0.001
"4C, KD, 3S",K-top,5,0,7230,0.0007
"KC, 4D, 3H",K-top,8,0,7330,0.0011
"KD, 4H, 3S",K-top,8,0,7269,0.0011
"KC, 4H, 3S",K-top,8,1,7374,0.0011
"KC, 4D, 3D",K-top,7,0,7107,0.001
"KD, 4H, 3D",K-top,9,0,7262,0.0012
"KC, 4H, 3D",K-top,8,1,7240,0.0011
"KD, 4D, 3C",K-top,11,0,7328,0.0015
"KS, 4H, 3S",K-top,2,1,7222,0.0003
"KH, 4H, 3C",K-top,16,1,7296,0.0022
"KH, 3S, 4S",K-top,10,0,7230,0.0014
"KH, 4D, 3D",K-top,5,0,7450,0.0007
"KH, 4H, 3S",K-top,20,1,7206,0.0028
"KC, 4C, 3H",K-top,4,0,7349,0.0005
"KD, 4D, 3S",K-top,10,0,7377,0.0014
"4C, KH, 3H",K-top,6,0,7175,0.0008
"KS, 4H, 3C",K-top,11,0,7232,0.0015
"KH, 4D, 3S",K-top,9,0,7220,0.0012
"KC, 3H, 4S",K-top,9,0,7258,0.0012
"4C, KS, 3C",K-top,6,0,7244,0.0008
"KC, 4C, 3D",K-top,14,1,7171,0.002
"KC, 4D, 3C",K-top,12,0,7264,0.0017
"KD, 3H, 4S",K-top,8,1,7068,0.0011
"KS, 4D, 3D",K-top,11,3,7338,0.0015
"4C, KS, 3H",K-top,7,0,7132,0.001
"KS, 4D, 3S",K-top,10,0,7417,0.0013
"4C, KH, 3C",K-top,12,3,7296,0.0016
"2C, KS, 4H",K-top,11,0,7184,0.0015
"KH, 4D, 2H",K-top,10,0,7246,0.0014
"2C, 4C, KS",K-top,4,0,7102,0.0006
"2S, KD, 4D",K-top,9,0,7319,0.0012
"2S, KH, 4D",K-top,12,0,7240,0.0017
"KC, 2D, 4D",K-top,10,0,7342,0.0014
"KH, 2D, 4S",K-top,11,0,7325,0.0015
"KC, 2C, 4S",K-top,4,0,7299,0.0005
"2C, KD, 4S",K-top,6,0,7143,0.0008
"2C, 4C, KH",K-top,17,0,7224,0.0024
"KC, 2H, 4S",K-top,12,1,7303,0.0016
"2D, KS, 4D",K-top,12,2,7264,0.0017
"2S, KS, 4D",K-top,9,0,7273,0.0012
"2C, 4C, KD",K-top,17,0,7213,0.0024
"4C, KS, 2H",K-top,14,0,7157,0.002
"2D, KH, 4D",K-top,6,0,7297,0.0008
"KC, 2S, 4D",K-top,16,0,7315,0.0022
"KC, 4C, 2H",K-top,9,0,7162,0.0013
"2S, KD, 4H",K-top,4,0,7183,0.0006
"2D, KD, 4H",K-top,11,0,7181,0.0015
"4C, KD, 2H",K-top,3,1,7259,0.0004
"4C, KH, 2H",K-top,12,0,7265,0.0017
"KC, 2S, 4H",K-top,8,0,7176,0.0011
"2D, KH, 4H",K-top,15,0,7267,0.0021
"KD, 2H, 4S",K-top,4,0,7121,0.0006
"2C, KS, 4S",K-top,11,0,7283,0.0015
"2S, KS, 4H",K-top,12,1,7285,0.0016
"2D, KS, 4H",K-top,9,0,7307,0.0012
"4C, KS, 2D",K-top,11,0,7293,0.0015
"2C, KD, 4D",K-top,4,1,7123,0.0006
"2C, KH, 4S",K-top,11,0,7273,0.0015
"KC, 2D, 4S",K-top,6,1,7223,0.0008
"2S, KH, 4H",K-top,10,0,7139,0.0014
"KC, 2D, 4H",K-top,9,0,7208,0.0012
"2S, 4C, KH",K-top,12,1,7226,0.0017
"4C, KH, 2D",K-top,13,0,7296,0.0018
"KC, 4C, 2D",K-top,14,2,7326,0.0019
"KC, 4C, 2S",K-top,6,2,7251,0.0008
"2C, KS, 4D",K-top,11,1,7307,0.0015
"KD, 4H, 2H",K-top,6,0,7114,0.0008
"4C, KD, 2D",K-top,12,0,7183,0.0017
"2S, 4C, KS",K-top,7,0,7188,0.001
"2C, KH, 4D",K-top,7,1,7113,0.001
"KC, 2C, 4D",K-top,11,0,7271,0.0015
"KS, 4H, 2H",K-top,5,0,7185,0.0007
"KC, 2S, 4S",K-top,10,0,7268,0.0014
"KD, 2D, 4S",K-top,5,1,7134,0.0007
"2S, KD, 4S",K-top,9,1,7197,0.0013
"KC, 4H, 2H",K-top,10,0,7189,0.0014
"2S, 4C, KD",K-top,7,0,7203,0.001
"KD, 4D, 2H",K-top,10,0,7174,0.0014
"KC, 4D, 2H",K-top,9,1,7391,0.0012
"KS, 2H, 4S",K-top,10,0,7287,0.0014
"2S, KH, 4S",K-top,14,0,7263,0.0019
"2C, KD, 4H",K-top,14,0,7117,0.002
"2C, KH, 4H",K-top,12,0,7423,0.0016
"KS, 4D, 2H",K-top,12,0,7286,0.0016
"KC, 2C, 4H",K-top,10,0,7444,0.0013
"KH, 2H, 4S",K-top,10,0,7229,0.0014
"KS, 2D, 4S",K-top,14,1,7236,0.0019
"KH, 2D, 3S",K-top,14,0,7227,0.0019
"KD, 3H, 2H",K-top,8,0,7329,0.0011
"KS, 3S, 2H",K-top,9,0,7224,0.0012
"KC, 3H, 2H",K-top,10,1,7392,0.0014
"2C, KD, 3H",K-top,9,0,7298,0.0012
"2S, KD, 3C",K-top,9,0,7224,0.0012
"KH, 3S, 2H",K-top,11,0,7292,0.0015
"KD, 2D, 3S",K-top,14,0,7240,0.0019
"2S, KD, 3S",K-top,10,0,7218,0.0014
"KC, 2D, 3S",K-top,14,0,7221,0.0019
"2S, KD, 3D",K-top,11,0,7134,0.0015
"2S, KH, 3D",K-top,10,1,7126,0.0014
"KC, 2D, 3D",K-top,14,0,7317,0.0019
"2S, KS, 3C",K-top,10,0,7156,0.0014
"KC, 2C, 3H",K-top,6,0,7157,0.0008
"2C, KS, 3S",K-top,15,0,7297,0.0021
"KD, 2D, 3C",K-top,9,1,7340,0.0012
"2S, KH, 3H",K-top,8,0,7213,0.0011
"KC, 2S, 3C",K-top,17,0,7199,0.0024
"KS, 2D, 3D",K-top,11,1,7189,0.0015
"2S, KS, 3D",K-top,13,1,7284,0.0018
"2S, KH, 3C",K-top,5,0,7246,0.0007
"KC, 2D, 3C",K-top,6,0,7420,0.0008
"KH, 2D, 3C",K-top,2,1,7255,0.0003
"KC, 2S, 3S",K-top,11,0,7207,0.0015
"KS, 2D, 3H",K-top,9,0,7191,0.0013
"2S, KS, 3H",K-top,4,2,7173,0.0006
"2C, KH, 3S",K-top,6,0,7111,0.0008
"KH, 2D, 3D",K-top,8,0,7306,0.0011
"KS, 2D, 3C",K-top,8,0,7244,0.0011
"KD, 3D, 2H",K-top,12,0,7280,0.0016
"KC, 2S, 3D",K-top,5,0,7077,0.0007
"KC, 3D, 2H",K-top,7,0,7243,0.001
"KH, 2D, 3H",K-top,7,0,7292,0.001
"KD, 3S, 2H",K-top,8,0,7295,0.0011
"KS, 3H, 2H",K-top,13,0,7255,0.0018
"KC, 3S, 2H",K-top,10,0,7374,0.0014
"2C, KD, 3S",K-top,5,1,7240,0.0007
"2H, KD, 3C",K-top,4,0,7194,0.0006
"2H, KH, 3C",K-top,11,0,7352,0.0015
"KS, 3D, 2H",K-top,7,1,7178,0.001
"KC, 2H, 3C",K-top,10,0,7088,0.0014
"2C, KD, 3D",K-top,16,0,7361,0.0022
"KD, 2D, 3H",K-top,10,0,7355,0.0014
"2S, KD, 3H",K-top,10,0,7255,0.0014
"2H, KS, 3C",K-top,6,0,7201,0.0008
"KC, 2D, 3H",K-top,9,0,7198,0.0013
"KH, 3D, 2H",K-top,11,0,7399,0.0015
"2C, KD, 3C",K-top,7,1,7371,0.0009
"2C, KS, 3D",K-top,10,1,7438,0.0013
"2C, KH, 3C",K-top,8,0,7272,0.0011
"KC, 2C, 3S",K-top,5,1,7295,0.0007
"2C, KS, 3H",K-top,3,0,7042,0.0004
"2S, KH, 3S",K-top,6,2,7345,0.0008
"2C, KH, 3D",K-top,11,0,7303,0.0015
"KC, 2C, 3D",K-top,8,0,7297,0.0011
"2C, KS, 3C",K-top,13,0,7124,0.0018
"KC, 2S, 3H",K-top,7,1,7255,0.001
"KS, 2D, 3S",K-top,13,0,7396,0.0018
"2C, KH, 3H",K-top,13,0,7240,0.0018
"9C, JD, QS",Q-top,3,0,7278,0.0004
"9D, QC, JS",Q-top,3,0,7362,0.0004
"9S, QC, JS",Q-top,4,0,7239,0.0006
"9H, QC, JS",Q-top,3,0,7146,0.0004
"9S, QD, JH",Q-top,4,0,7281,0.0005
"9H, QD, JH",Q-top,5,0,7183,0.0007
"9D, QC, JH",Q-top,3,0,7285,0.0004
"JD, 9S, QD",Q-top,5,0,7393,0.0007
"9C, JD, QH",Q-top,3,0,7213,0.0004
"JD, 9H, QD",Q-top,3,0,7254,0.0004
"9H, JC, QH",Q-top,5,0,7194,0.0007
"9D, QD, JC",Q-top,4,0,7247,0.0006
"9C, QS, JH",Q-top,9,0,7280,0.0012
"9D, QH, JH",Q-top,5,0,7185,0.0007
"9D, QS, JS",Q-top,2,0,7273,0.0003
"JD, 9C, QC",Q-top,5,0,7207,0.0007
"9D, JC, QH",Q-top,7,0,7145,0.001
"9D, QH, JS",Q-top,3,0,7144,0.0004
"9D, JD, QS",Q-top,9,0,7398,0.0012
"9C, QC, JS",Q-top,3,0,7188,0.0004
"9C, QD, JH",Q-top,7,0,7224,0.001
"9S, QH, JH",Q-top,2,0,7203,0.0003
"JD, 9H, QC",Q-top,8,0,7191,0.0011
"JD, 9S, QC",Q-top,3,0,7306,0.0004
"9S, JD, QS",Q-top,4,0,7231,0.0006
"9H, JD, QS",Q-top,2,0,7326,0.0003
"9D, JD, QH",Q-top,1,0,7106,0.0001
"9D, QD, JS",Q-top,5,0,7276,0.0007
"9D, QS, JH",Q-top,6,0,7252,0.0008
"9S, QC, JH",Q-top,7,0,7285,0.001
"9H, QC, JH",Q-top,4,0,7346,0.0005
"9H, JD, QH",Q-top,3,0,7129,0.0004
"9S, JD, QH",Q-top,4,0,7255,0.0006
"9H, QS, JS",Q-top,4,0,7214,0.0006
"9S, QC, JC",Q-top,7,0,7190,0.001
"9H, QC, JC",Q-top,2,0,7240,0.0003
"9C, JC, QS",Q-top,2,0,7271,0.0003
"9C, QS, JS",Q-top,5,0,7211,0.0007
"JD, 9D, QC",Q-top,5,0,7185,0.0007
"9D, QC, JC",Q-top,2,0,7273,0.0003
"9S, JC, QS",Q-top,4,0,7233,0.0006
"9H, JC, QS",Q-top,3,0,7281,0.0004
"9S, QH, JS",Q-top,4,0,7362,0.0005
"9H, QS, JH",Q-top,5,0,7272,0.0007
"9S, QS, JH",Q-top,3,0,7209,0.0004
"9C, QC, JH",Q-top,4,0,7215,0.0006
"9S, QD, JS",Q-top,5,0,7231,0.0007
"9H, QD, JS",Q-top,10,0,7131,0.0014
"9C, QH, JS",Q-top,4,0,7060,0.0006
"9H, QH, JS",Q-top,3,0,7138,0.0004
"9C, QD, JC",Q-top,4,0,7263,0.0006
"JD, 9C, QD",Q-top,5,0,7137,0.0007
"9D, QD, JH",Q-top,3,0,7129,0.0004
"9C, QH, JH",Q-top,2,0,7250,0.0003
"9C, QD, JS",Q-top,5,0,7268,0.0007
"9C, JC, QH",Q-top,4,0,7035,0.0006
"9H, QD, JC",Q-top,5,0,7268,0.0007
"9S, QD, JC",Q-top,3,0,7272,0.0004
"9S, JC, QH",Q-top,5,0,7324,0.0007
"9D, JC, QS",Q-top,2,0,7073,0.0003
"JD, 8S, QS",Q-top,3,0,7218,0.0004
"8S, JC, QS",Q-top,3,0,7256,0.0004
"8C, QH, JH",Q-top,2,0,7299,0.0003
"JD, 8C, QC",Q-top,7,0,7166,0.001
"8H, QH, JS",Q-top,3,0,7264,0.0004
"8H, QD, JC",Q-top,3,0,7229,0.0004
"8C, JC, QH",Q-top,5,0,7289,0.0007
"8C, QD, JS",Q-top,6,0,7233,0.0008
"8D, QD, JC",Q-top,7,0,7217,0.001
"8C, QD, JH",Q-top,9,1,7415,0.0012
"8D, JD, QS",Q-top,2,0,7167,0.0003
"JD, QC, 8S",Q-top,6,0,7279,0.0008
"8S, QH, JH",Q-top,5,0,7201,0.0007
"8H, JC, QS",Q-top,9,0,7124,0.0013
"8H, JD, QS",Q-top,7,0,7249,0.001
"8D, JD, QH",Q-top,3,0,7396,0.0004
"8C, QS, JH",Q-top,3,0,7138,0.0004
"8D, QC, JH",Q-top,4,0,7275,0.0005
"JD, QD, 8S",Q-top,6,0,7252,0.0008
"QC, 8S, JS",Q-top,3,0,7328,0.0004
"8D, JC, QS",Q-top,3,0,7070,0.0004
"8H, QC, JH",Q-top,5,0,7457,0.0007
"8H, JD, QH",Q-top,2,0,7396,0.0003
"8C, QC, JS",Q-top,10,0,7211,0.0014
"JD, 8H, QD",Q-top,7,0,7274,0.001
"8C, QS, JS",Q-top,12,0,7131,0.0017
"8H, QC, JC",Q-top,2,0,7304,0.0003
"8D, QD, JS",Q-top,3,0,7177,0.0004
"QD, 8S, JS",Q-top,3,0,7293,0.0004
"8S, QH, JS",Q-top,2,0,7341,0.0003
"8C, QD, JC",Q-top,3,0,7038,0.0004
"JD, 8H, QC",Q-top,4,0,7113,0.0006
"8H, QD, JS",Q-top,6,0,7208,0.0008
"8C, QH, JS",Q-top,5,0,7157,0.0007
"8C, JD, QS",Q-top,8,0,7283,0.0011
"8H, JC, QH",Q-top,1,0,7252,0.0001
"QD, 8S, JH",Q-top,4,0,7309,0.0005
"8D, QH, JH",Q-top,4,0,7280,0.0005
"JD, 8D, QC",Q-top,4,0,7270,0.0006
"8C, QC, JH",Q-top,3,0,7214,0.0004
"8H, QC, JS",Q-top,4,0,7352,0.0005
"8D, JC, QH",Q-top,7,0,7401,0.0009
"8H, QD, JH",Q-top,9,0,7369,0.0012
"8S, JC, QH",Q-top,6,0,7244,0.0008
"JD, 8C, QD",Q-top,0,0,7295,0.0
"8C, JD, QH",Q-top,2,0,7055,0.0003
"QD, JC, 8S",Q-top,7,0,7256,0.001
"8C, JC, QS",Q-top,5,0,7195,0.0007
"8D, QC, JS",Q-top,6,0,7277,0.0008
"8D, QD, JH",Q-top,5,0,7201,0.0007
"8D, QS, JS",Q-top,3,1,7253,0.0004
"8D, QC, JC",Q-top,4,0,7328,0.0005
"8H, QS, JH",Q-top,2,0,7292,0.0003
"QC, JC, 8S",Q-top,3,0,7196,0.0004
"JD, 8S, QH",Q-top,5,0,7238,0.0007
"QC, 8S, JH",Q-top,6,0,7287,0.0008
"8H, QS, JS",Q-top,4,0,7253,0.0006
"8D, QH, JS",Q-top,2,0,7192,0.0003
"8D, QS, JH",Q-top,4,0,7153,0.0006
"8S, QS, JH",Q-top,2,0,7313,0.0003
"JD, QC, 7H",Q-top,8,0,7244,0.0011
"JD, QH, 7C",Q-top,2,0,7183,0.0003
"7D, QC, JH",Q-top,3,0,7164,0.0004
"7C, QC, JH",Q-top,2,0,7186,0.0003
"7D, JD, QH",Q-top,6,0,7421,0.0008
"7C, QD, JS",Q-top,5,0,7277,0.0007
"7D, QC, JC",Q-top,5,0,7210,0.0007
"JD, QD, 7H",Q-top,0,1,7114,0.0
"JD, 7H, QH",Q-top,4,0,7227,0.0006
"QC, 7H, JH",Q-top,4,0,7225,0.0006
"JD, QD, 7S",Q-top,3,0,7219,0.0004
"QD, JC, 7C",Q-top,6,0,7103,0.0008
"JD, QD, 7C",Q-top,3,0,7315,0.0004
"7D, QD, JC",Q-top,6,0,7186,0.0008
"7S, JC, QS",Q-top,6,0,7379,0.0008
"7D, JC, QH",Q-top,2,0,7292,0.0003
"JD, 7H, QS",Q-top,3,0,7148,0.0004
"7H, JC, QS",Q-top,3,0,7153,0.0004
"7H, QH, JS",Q-top,5,0,7258,0.0007
"QD, 7S, JS",Q-top,6,0,7102,0.0008
"QC, 7S, JH",Q-top,2,0,7236,0.0003
"7S, JC, QH",Q-top,3,0,7244,0.0004
"JD, QS, 7C",Q-top,2,0,7320,0.0003
"7D, QD, JH",Q-top,10,0,7123,0.0014
"7S, QH, JS",Q-top,5,1,7270,0.0007
"QD, JC, 7S",Q-top,4,0,7231,0.0006
"7D, QS, JS",Q-top,8,0,7269,0.0011
"7D, QS, JH",Q-top,4,0,7285,0.0005
"7H, QS, JS",Q-top,2,0,7167,0.0003
"7C, QH, JS",Q-top,9,0,7278,0.0012
"7S, JD, QS",Q-top,2,0,7314,0.0003
"7D, QH, JS",Q-top,6,0,7206,0.0008
"7D, QD, JS",Q-top,5,0,7134,0.0007
"7S, QH, JH",Q-top,2,0,7349,0.0003
"7H, QD, JC",Q-top,3,0,7292,0.0004
"7C, QC, JS",Q-top,5,0,7277,0.0007
"7S, QS, JH",Q-top,2,0,7349,0.0003
"7D, QC, JS",Q-top,7,0,7232,0.001
"7C, QS, JH",Q-top,7,0,7174,0.001
"7H, QC, JC",Q-top,3,0,7184,0.0004
"QC, 7H, JS",Q-top,3,0,7295,0.0004
"QC, JC, 7S",Q-top,4,0,7264,0.0006
"7D, QH, JH",Q-top,6,0,7377,0.0008
"JD, QC, 7C",Q-top,2,0,7258,0.0003
"JD, 7D, QC",Q-top,5,0,7302,0.0007
"7C, QS, JS",Q-top,5,0,7167,0.0007
"7S, JD, QH",Q-top,4,0,7136,0.0006
"7H, QS, JH",Q-top,2,0,7222,0.0003
"7C, QD, JH",Q-top,3,0,7263,0.0004
"7C, QH, JH",Q-top,1,0,7349,0.0001
"QD, 7H, JS",Q-top,8,0,7187,0.0011
"QD, 7S, JH",Q-top,2,0,7278,0.0003
"JC, QH, 7C",Q-top,2,0,7341,0.0003
"JD, QC, 7S",Q-top,10,0,7271,0.0014
"QD, 7H, JH",Q-top,5,0,7411,0.0007
"7D, JC, QS",Q-top,2,0,7171,0.0003
"7D, JD, QS",Q-top,5,0,7201,0.0007
"JC, QS, 7C",Q-top,4,0,7100,0.0006
"7H, JC, QH",Q-top,4,0,7230,0.0006
"QC, 7S, JS",Q-top,8,0,7182,0.0011
"6H, JD, QH",Q-top,3,0,7252,0.0004
"6D, JD, QS",Q-top,7,0,7291,0.001
"6C, QH, JS",Q-top,3,0,7263,0.0004
"6H, QC, JH",Q-top,4,0,7191,0.0006
"6H, QD, JS",Q-top,6,0,7153,0.0008
"6S, QD, JH",Q-top,3,0,7290,0.0004
"6D, QD, JC",Q-top,10,0,7212,0.0014
"6D, QH, JS",Q-top,2,0,7285,0.0003
"6C, JD, QS",Q-top,5,1,7309,0.0007
"6D, QC, JH",Q-top,2,1,7328,0.0003
"6D, JC, QH",Q-top,5,0,7133,0.0007
"6D, QD, JS",Q-top,3,1,7313,0.0004
"6H, QD, JC",Q-top,5,0,7286,0.0007
"JD, 6H, QD",Q-top,6,0,7253,0.0008
"JD, 6S, QC",Q-top,5,0,7286,0.0007
"6D, JC, QS",Q-top,9,0,7167,0.0013
"JD, 6C, QD",Q-top,3,0,7170,0.0004
"6C, QD, JC",Q-top,8,1,7213,0.0011
"6S, QS, JH",Q-top,2,0,7207,0.0003
"6H, JD, QS",Q-top,6,0,7230,0.0008
"6C, QD, JS",Q-top,2,0,7368,0.0003
"6C, QC, JH",Q-top,2,0,7223,0.0003
"6H, QH, JS",Q-top,2,0,7302,0.0003
"6C, JD, QH",Q-top,1,0,7181,0.0001
"6S, QC, JC",Q-top,5,0,7194,0.0007
"6D, QS, JS",Q-top,3,0,7154,0.0004
"6D, QC, JS",Q-top,3,0,7207,0.0004
"6C, JC, QS",Q-top,3,0,7157,0.0004
"6S, QD, JS",Q-top,8,0,7246,0.0011
"6S, JC, QH",Q-top,5,0,7355,0.0007
"6S, JD, QH",Q-top,2,0,7144,0.0003
"6H, QC, JS",Q-top,4,0,7085,0.0006
"6H, QS, JH",Q-top,5,0,7199,0.0007
"JD, 6D, QC",Q-top,4,0,7366,0.0005
"6S, QH, JH",Q-top,5,0,7325,0.0007
"6C, JC, QH",Q-top,3,0,7157,0.0004
"6D, QD, JH",Q-top,2,0,7122,0.0003
"6S, JD, QS",Q-top,4,1,7174,0.0006
"JD, 6H, QC",Q-top,4,0,7161,0.0006
"6H, QC, JC",Q-top,3,0,7178,0.0004
"6S, QH, JS",Q-top,7,0,7219,0.001
"6H, QS, JS",Q-top,5,0,7176,0.0007
"6S, QD, JC",Q-top,5,0,7328,0.0007
"6C, QD, JH",Q-top,7,0,7120,0.001
"6H, QD, JH",Q-top,5,0,7155,0.0007
"6C, QS, JS",Q-top,7,0,7253,0.001
"6C, QH, JH",Q-top,1,0,7179,0.0001
"6D, JD, QH",Q-top,5,0,7134,0.0007
"JD, 6C, QC",Q-top,4,0,7143,0.0006
"6D, QC, JC",Q-top,3,0,7035,0.0004
"6S, QC, JS",Q-top,5,0,7488,0.0007
"6H, JC, QH",Q-top,4,0,7293,0.0005
"6S, JC, QS",Q-top,6,0,7337,0.0008
"6C, QS, JH",Q-top,1,0,7319,0.0001
"6D, QS, JH",Q-top,1,0,7365,0.0001
"6C, QC, JS",Q-top,7,0,7288,0.001
"JD, 6S, QD",Q-top,6,0,7194,0.0008
"6H, JC, QS",Q-top,1,0,7239,0.0001
"6S, QC, JH",Q-top,5,0,7361,0.0007
"6D, QH, JH",Q-top,2,1,7124,0.0003
"5H, QS, JS",Q-top,2,0,7373,0.0003
"5D, QD, JH",Q-top,6,0,7159,0.0008
"5D, QS, JS",Q-top,6,0,7203,0.0008
"5H, QD, JH",Q-top,3,0,7126,0.0004
"5S, QD, JH",Q-top,5,0,7214,0.0007
"5S, QH, JS",Q-top,7,1,7341,0.001
"5H, QH, JS",Q-top,5,0,7252,0.0007
"5D, QC, JH",Q-top,3,0,7313,0.0004
"5D, QH, JS",Q-top,7,1,7338,0.001
"JD, 5C, QD",Q-top,2,0,7055,0.0003
"5D, JC, QS",Q-top,2,0,7271,0.0003
"5S, JC, QS",Q-top,7,0,7467,0.0009
"5H, JC, QS",Q-top,7,0,7262,0.001
"5H, QC, JS",Q-top,4,0,7209,0.0006
"5S, QC, JS",Q-top,4,0,7283,0.0005
"5S, QS, JH",Q-top,4,0,7263,0.0006
"5D, QD, JS",Q-top,3,0,7122,0.0004
"5C, QH, JH",Q-top,5,0,7124,0.0007
"5H, QS, JH",Q-top,2,1,7228,0.0003
"JD, 5C, QC",Q-top,4,0,7150,0.0006
"5S, QC, JH",Q-top,5,0,7225,0.0007
"5H, QC, JH",Q-top,3,0,7297,0.0004
"5D, QD, JC",Q-top,3,0,7302,0.0004
"JD, 5H, QC",Q-top,3,0,7145,0.0004
"5S, QC, JC",Q-top,2,0,7177,0.0003
"5H, QC, JC",Q-top,3,0,7275,0.0004
"5D, JD, QS",Q-top,4,0,7258,0.0006
"JD, 5S, QC",Q-top,1,0,7262,0.0001
"5D, QH, JH",Q-top,3,0,7463,0.0004
