,name,wins,ties,total_games,winrate
"7S, 3S, JD",J-top,17,0,1834,0.0093
"3S, JD, 7D",J-top,19,1,1779,0.0107
"7C, 3H, JH",J-top,14,1,1882,0.0074
"7H, 3D, JH",J-top,28,0,1845,0.0152
"3C, JS, 7D",J-top,9,0,1796,0.005
"3H, 7D, JH",J-top,17,1,1793,0.0095
"3S, 7C, JD",J-top,23,0,1752,0.0131
"3C, 7D, JH",J-top,14,0,1862,0.0075
"7S, 3D, JC",J-top,20,1,1802,0.0111
"7H, 3C, JH",J-top,16,0,1802,0.0089
"7S, 3H, JD",J-top,14,0,1788,0.0078
"7S, 3D, JD",J-top,22,1,1847,0.0119
"7C, JS, 3H",J-top,13,0,1815,0.0072
"7H, 3D, JC",J-top,17,0,1893,0.009
"7S, JS, 3D",J-top,19,1,1908,0.01
"3C, 7D, JC",J-top,19,1,1803,0.0105
"3S, 7C, JS",J-top,15,0,1827,0.0082
"7H, 3S, JC",J-top,18,0,1791,0.0101
"3S, 7D, JC",J-top,17,0,1814,0.0094
"JS, 3H, 7D",J-top,16,0,1782,0.009
"7H, 3S, JH",J-top,19,0,1840,0.0103
"7H, 3H, JC",J-top,25,2,1808,0.0138
"3H, 7D, JC",J-top,19,2,1747,0.0109
"3D, 7D, JC",J-top,22,0,1793,0.0123
"7S, 3D, JH",J-top,15,1,1824,0.0082
"3S, JS, 7D",J-top,22,1,1772,0.0124
"3C, JD, 7H",J-top,13,0,1700,0.0076
"7S, 3H, JH",J-top,17,0,1838,0.0092
"3C, JD, 7D",J-top,13,0,1865,0.007
"3C, 7S, JD",J-top,23,1,1827,0.0126
"3C, JS, 7H",J-top,24,0,1808,0.0133
"3D, 7C, JH",J-top,12,0,1791,0.0067
"3D, JS, 7D",J-top,11,0,1758,0.0063
"7S, 3S, JH",J-top,12,3,1854,0.0065
"3D, JS, 7H",J-top,17,0,1799,0.0094
"3C, 7C, JH",J-top,20,0,1780,0.0112
"JS, 3H, 7H",J-top,13,0,1746,0.0074
"3D, 7C, JD",J-top,14,0,1797,0.0078
"7S, JS, 3H",J-top,13,0,1825,0.0071
"3H, JD, 7H",J-top,24,0,1817,0.0132
"3C, 7S, JH",J-top,19,0,1840,0.0103
"3S, JS, 7H",J-top,17,1,1831,0.0093
"3S, 7C, JC",J-top,21,1,1796,0.0117
"3D, 7D, JH",J-top,15,0,1838,0.0082
"3C, 7S, JC",J-top,17,0,1742,0.0098
"3S, JD, 7H",J-top,28,0,1888,0.0148
"7S, 3H, JC",J-top,25,0,1823,0.0137
"3D, 7C, JC",J-top,14,1,1702,0.0082
"7C, 3H, JC",J-top,26,2,1759,0.0148
"7S, 3S, JC",J-top,19,0,1822,0.0104
"7H, 3C, JC",J-top,16,2,1782,0.009
"3C, 7C, JS",J-top,12,1,1809,0.0066
"7S, 2D, JC",J-top,19,1,1790,0.0106
"2H, 7S, JS",J-top,17,1,1839,0.0092
"2D, 7D, JC",J-top,19,1,1789,0.0106
"7H, 2S, JH",J-top,17,0,1822,0.0093
"7S, JH, 2C",J-top,16,1,1790,0.0089
"2H, JS, 7D",J-top,16,0,1770,0.009
"JD, 7D, 2C",J-top,20,0,1860,0.0108
"2S, JS, 7H",J-top,24,2,1842,0.013
"2H, 7D, JH",J-top,14,1,1788,0.0078
"7H, 2D, JH",J-top,6,0,1803,0.0033
"7S, JD, 2C",J-top,17,0,1797,0.0095
"2S, JD, 7H",J-top,17,1,1839,0.0092
"JS, 7H, 2C",J-top,17,3,1715,0.0099
"2H, 7C, JC",J-top,10,0,1839,0.0054
"7C, JS, 2D",J-top,14,0,1790,0.0078
"2H, 7C, JD",J-top,17,2,1775,0.0096
"2D, JD, 7H",J-top,18,0,1812,0.0099
"2H, 7C, JS",J-top,16,0,1846,0.0087
"2S, 7S, JC",J-top,13,0,1819,0.0071
"7C, 2D, JC",J-top,19,0,1825,0.0104
"7H, JC, 2C",J-top,21,0,1790,0.0117
"JD, 7H, 2C",J-top,23,1,1800,0.0128
"7S, JC, 2C",J-top,15,0,1750,0.0086
"2S, 7C, JC",J-top,13,1,1820,0.0071
"7C, 2D, JH",J-top,19,0,1821,0.0104
"7H, JH, 2C",J-top,18,0,1839,0.0098
"2H, 7D, JC",J-top,19,0,1781,0.0107
"JS, 2D, 7D",J-top,19,0,1841,0.0103
"7H, 2S, JC",J-top,21,0,1843,0.0114
"2H, 7C, JH",J-top,24,0,1860,0.0129
"7S, JS, 2C",J-top,18,0,1856,0.0097
"JD, 7D, 2S",J-top,23,1,1783,0.0129
"JS, 7D, 2C",J-top,14,0,1823,0.0077
"2H, 7S, JH",J-top,18,0,1809,0.01
"7C, JD, 2S",J-top,22,0,1760,0.0125
"2H, JD, 7D",J-top,22,0,1818,0.0121
"7D, JH, 2C",J-top,13,0,1821,0.0071
"2S, 7C, JH",J-top,19,1,1766,0.0108
"2H, 7S, JD",J-top,13,1,1779,0.0073
"2H, JS, 7H",J-top,16,1,1810,0.0088
"7H, 2D, JC",J-top,16,0,1786,0.009
"2S, 7D, JH",J-top,18,1,1791,0.0101
"7S, JD, 2S",J-top,15,0,1839,0.0082
"7C, JS, 2S",J-top,20,1,1808,0.0111
"7C, JD, 2C",J-top,22,0,1899,0.0116
"7C, JS, 2C",J-top,22,0,1804,0.0122
"7S, 2D, JD",J-top,18,0,1762,0.0102
"JS, 2D, 7H",J-top,20,0,1781,0.0112
"7H, 2H, JC",J-top,16,0,1853,0.0086
"2H, JD, 7H",J-top,21,1,1809,0.0116
"2H, 7S, JC",J-top,9,0,1825,0.0049
"7S, JS, 2D",J-top,22,0,1827,0.012
"7C, JD, 2D",J-top,18,0,1843,0.0098
"JS, 7D, 2S",J-top,18,0,1868,0.0096
"7D, JC, 2C",J-top,15,1,1832,0.0082
"7S, 2D, JH",J-top,19,1,1790,0.0106
"2D, 7D, JH",J-top,26,0,1816,0.0143
"2S, 7D, JC",J-top,17,0,1778,0.0096
"7C, JH, 2C",J-top,21,2,1876,0.0112
"2S, 7S, JH",J-top,14,0,1767,0.0079
"5D, 6D, JC",J-top,14,1,1796,0.0078
"5S, 6C, JS",J-top,18,0,1792,0.01
"5D, JS, 6H",J-top,21,0,1804,0.0116
"6S, JD, 5D",J-top,15,0,1794,0.0084
"5H, 6H, JC",J-top,17,0,1878,0.0091
"5S, 6D, JH",J-top,15,0,1840,0.0082
"5C, 6H, JC",J-top,21,1,1812,0.0116
"6S, 5S, JH",J-top,23,1,1763,0.013
"6S, 5S, JD",J-top,17,0,1808,0.0094
"6S, 5D, JH",J-top,20,0,1814,0.011
"5H, JD, 6D",J-top,19,0,1756,0.0108
"5C, JD, 6D",J-top,20,0,1797,0.0111
"5C, 6D, JC",J-top,16,1,1778,0.009
"6C, JH, 5H",J-top,19,0,1857,0.0102
"5H, JS, 6D",J-top,14,0,1789,0.0078
"6S, JD, 5C",J-top,18,0,1794,0.01
"5H, JD, 6H",J-top,20,0,1739,0.0115
"5C, 6H, JH",J-top,21,0,1776,0.0118
"5S, 6H, JC",J-top,19,0,1796,0.0106
"6C, 5D, JC",J-top,12,0,1740,0.0069
"6C, JD, 5C",J-top,21,0,1849,0.0114
"6S, JS, 5D",J-top,26,0,1796,0.0145
"5H, JS, 6H",J-top,23,0,1816,0.0127
"5C, JS, 6H",J-top,22,0,1840,0.012
"5S, 6H, JH",J-top,15,0,1779,0.0084
"5D, JS, 6D",J-top,20,1,1817,0.011
"6C, 5D, JH",J-top,15,0,1815,0.0083
"6S, 5D, JC",J-top,14,0,1821,0.0077
"5C, 6D, JH",J-top,16,0,1813,0.0088
"6C, JS, 5C",J-top,11,1,1825,0.006
"5H, 6D, JH",J-top,9,1,1845,0.0049
"6C, JS, 5H",J-top,18,0,1759,0.0102
"5S, JS, 6D",J-top,16,0,1864,0.0086
"5D, 6H, JH",J-top,14,0,1785,0.0078
"5S, 6C, JH",J-top,22,0,1868,0.0118
"6S, 5H, JH",J-top,19,0,1746,0.0109
"5H, 6D, JC",J-top,11,0,1841,0.006
"6S, 5H, JD",J-top,12,0,1795,0.0067
"5S, 6C, JD",J-top,15,1,1839,0.0082
"6S, 5H, JC",J-top,13,2,1761,0.0074
"5D, JD, 6H",J-top,12,0,1816,0.0066
"6S, 5C, JC",J-top,16,0,1827,0.0088
"5S, JD, 6D",J-top,15,0,1842,0.0081
"6C, JS, 5D",J-top,24,2,1805,0.0133
"5D, 6D, JH",J-top,21,0,1802,0.0117
"5S, JS, 6H",J-top,9,0,1844,0.0049
"5S, JD, 6H",J-top,18,1,1828,0.0098
"6S, 5H, JS",J-top,21,1,1783,0.0118
"6C, JD, 5D",J-top,14,2,1724,0.0081
"6S, JS, 5C",J-top,20,1,1791,0.0112
"5D, 6H, JC",J-top,14,0,1723,0.0081
"5S, 6C, JC",J-top,15,0,1807,0.0083
"6C, 5C, JH",J-top,16,0,1871,0.0086
"5C, JS, 6D",J-top,20,0,1800,0.0111
"5C, JD, 6H",J-top,15,0,1870,0.008
"5S, 6D, JC",J-top,13,1,1811,0.0072
"6C, JC, 5H",J-top,25,0,1800,0.0139
"6S, 5C, JH",J-top,18,0,1845,0.0098
"6S, 5S, JC",J-top,18,0,1784,0.0101
"6C, JD, 5H",J-top,21,0,1804,0.0116
"4S, JD, 6H",J-top,17,1,1772,0.0096
"6H, JH, 4D",J-top,15,0,1825,0.0082
"6S, JD, 4C",J-top,14,1,1806,0.0078
"6H, JC, 4D",J-top,16,0,1756,0.0091
"6S, JH, 4C",J-top,13,0,1786,0.0073
"4H, 6C, JD",J-top,24,0,1825,0.0132
"4C, JS, 6H",J-top,19,0,1815,0.0105
"4H, 6C, JC",J-top,18,0,1780,0.0101
"6S, JC, 4C",J-top,15,0,1767,0.0085
"4H, JD, 6H",J-top,12,0,1763,0.0068
"6S, JD, 4D",J-top,21,2,1753,0.012
"6S, 4S, JH",J-top,19,0,1785,0.0106
"4H, JS, 6H",J-top,23,0,1867,0.0123
"6S, JS, 4D",J-top,15,0,1857,0.0081
"4H, JD, 6D",J-top,15,0,1806,0.0083
"4S, 6C, JS",J-top,17,0,1807,0.0094
"6S, 4S, JD",J-top,21,0,1722,0.0122
"4S, 6D, JH",J-top,19,1,1795,0.0106
"6S, JH, 4D",J-top,11,0,1862,0.0059
"6C, JS, 4D",J-top,19,0,1751,0.0109
"6D, JH, 4D",J-top,18,1,1795,0.01
"6S, JC, 4D",J-top,13,1,1748,0.0074
"4H, 6C, JH",J-top,24,0,1747,0.0137
"4H, 6H, JC",J-top,14,0,1776,0.0079
"4H, JS, 6D",J-top,19,1,1820,0.0104
"6D, JC, 4D",J-top,21,1,1856,0.0113
"4C, 6H, JH",J-top,18,0,1798,0.01
"4C, 6C, JD",J-top,19,0,1789,0.0106
"6S, JS, 4C",J-top,21,0,1894,0.0111
"6S, 4S, JC",J-top,15,1,1787,0.0084
"6C, JC, 4D",J-top,15,0,1695,0.0088
"4C, JS, 6D",J-top,19,0,1852,0.0103
"4C, 6H, JC",J-top,22,0,1800,0.0122
"4C, 6C, JH",J-top,14,0,1862,0.0075
"4S, 6D, JC",J-top,17,0,1760,0.0097
"4C, JD, 6H",J-top,17,0,1814,0.0094
"JD, 6H, 4D",J-top,7,1,1813,0.0039
"6C, 4S, JC",J-top,15,0,1730,0.0087
"4S, 6H, JH",J-top,23,1,1832,0.0126
"4C, 6D, JH",J-top,17,1,1867,0.0091
"4C, 6C, JS",J-top,19,0,1803,0.0105
"JS, 6H, 4D",J-top,22,0,1819,0.0121
"4S, JS, 6D",J-top,17,0,1875,0.0091
"6C, 4S, JH",J-top,11,0,1782,0.0062
"6C, JD, 4D",J-top,16,0,1785,0.009
"6S, JH, 4H",J-top,13,0,1840,0.0071
"4C, 6D, JC",J-top,18,0,1847,0.0097
"4S, JD, 6D",J-top,21,0,1776,0.0118
"4H, 6D, JH",J-top,11,0,1868,0.0059
"4H, 6C, JS",J-top,15,0,1833,0.0082
"4S, JS, 6H",J-top,12,2,1864,0.0064
"6S, JC, 4H",J-top,18,0,1767,0.0102
"6C, JH, 4D",J-top,14,1,1819,0.0077
"6S, JD, 4H",J-top,19,0,1783,0.0107
"JS, 6D, 4D",J-top,20,1,1787,0.0112
"6C, 4S, JD",J-top,12,0,1869,0.0064
"4H, 6D, JC",J-top,17,0,1828,0.0093
"6S, JS, 4H",J-top,14,1,1820,0.0077
"4S, 6H, JC",J-top,21,0,1788,0.0117
"4C, JD, 6D",J-top,12,0,1703,0.007
"6S, 3S, JH",J-top,21,0,1837,0.0114
"3D, JD, 6H",J-top,11,1,1781,0.0062
"JS, 3H, 6H",J-top,23,0,1860,0.0124
"3H, 6D, JC",J-top,6,0,1756,0.0034
"3C, 6D, JC",J-top,12,0,1804,0.0067
"3S, 6H, JC",J-top,25,0,1889,0.0132
"3C, 6H, JC",J-top,14,0,1773,0.0079
"3S, 6D, JC",J-top,14,0,1787,0.0078
"3C, 6D, JH",J-top,9,0,1772,0.0051
"3C, 6C, JS",J-top,13,0,1863,0.007
"3C, JS, 6D",J-top,11,0,1799,0.0061
"3C, 6C, JD",J-top,18,0,1863,0.0097
"6S, 3D, JS",J-top,18,0,1836,0.0098
"3C, 6H, JH",J-top,14,0,1815,0.0077
"3S, JS, 6D",J-top,16,0,1737,0.0092
"3S, 6C, JH",J-top,20,1,1800,0.0111
"6C, 3H, JD",J-top,13,1,1802,0.0072
"3C, JS, 6H",J-top,8,1,1758,0.0046
"3S, JD, 6H",J-top,11,0,1746,0.0063
"6S, 3D, JH",J-top,14,0,1823,0.0077
"6C, JS, 3H",J-top,22,1,1813,0.0121
"3H, 6D, JH",J-top,21,0,1821,0.0115
"3D, 6D, JH",J-top,22,0,1786,0.0123
"3D, 6C, JS",J-top,17,0,1763,0.0096
"6S, 3D, JD",J-top,20,0,1696,0.0118
"JS, 3H, 6D",J-top,11,0,1791,0.0061
"3S, 6C, JC",J-top,19,0,1775,0.0107
"3S, 6C, JD",J-top,17,0,1828,0.0093
"3S, 6H, JH",J-top,10,0,1856,0.0054
"3H, JD, 6H",J-top,14,1,1872,0.0075
"6C, 3H, JH",J-top,19,0,1883,0.0101
"6S, JS, 3H",J-top,13,0,1787,0.0073
"3S, 6C, JS",J-top,14,1,1760,0.008
"3S, 6D, JH",J-top,18,0,1757,0.0102
"6C, 3H, JC",J-top,21,1,1821,0.0115
"3C, JD, 6D",J-top,20,1,1773,0.0113
"6S, 3C, JC",J-top,15,0,1873,0.008
"6S, 3C, JD",J-top,19,0,1808,0.0105
"6S, 3D, JC",J-top,22,1,1829,0.012
"6S, 3H, JC",J-top,11,0,1808,0.0061
"6S, 3C, JH",J-top,8,0,1835,0.0044
"3D, 6D, JC",J-top,14,0,1769,0.0079
"3D, 6C, JC",J-top,14,0,1869,0.0075
"6S, 3S, JD",J-top,16,0,1753,0.0091
"3D, 6H, JH",J-top,13,0,1799,0.0072
"6S, 3S, JC",J-top,13,0,1794,0.0072
"3S, JD, 6D",J-top,16,0,1794,0.0089
"3D, JS, 6D",J-top,12,0,1803,0.0067
"3D, 6C, JH",J-top,11,0,1778,0.0062
"6S, 3H, JD",J-top,17,0,1825,0.0093
"3H, JD, 6D",J-top,17,0,1778,0.0096
"3D, JS, 6H",J-top,15,0,1811,0.0083
"6S, 3H, JH",J-top,18,0,1734,0.0104
"3D, 6C, JD",J-top,12,0,1758,0.0068
"6S, 3C, JS",J-top,12,0,1768,0.0068
"3C, JD, 6H",J-top,12,0,1772,0.0068
"3S, JS, 6H",J-top,15,0,1832,0.0082
"3C, 6C, JH",J-top,15,0,1825,0.0082
"3D, 6H, JC",J-top,21,2,1809,0.0116
"3H, 6H, JC",J-top,19,0,1801,0.0105
"6C, JS, 2C",J-top,12,0,1770,0.0068
"6D, JH, 2C",J-top,21,0,1829,0.0115
"2H, 6H, JC",J-top,15,0,1833,0.0082
"JS, 2D, 6H",J-top,12,1,1768,0.0068
"2H, 6C, JC",J-top,10,0,1763,0.0057
"6C, JS, 2D",J-top,13,1,1770,0.0073
"6S, 2S, JC",J-top,8,1,1846,0.0043
"6S, JC, 2C",J-top,20,0,1778,0.0112
"2D, JD, 6H",J-top,18,1,1924,0.0094
"2H, JD, 6D",J-top,21,0,1816,0.0116
"2H, 6D, JC",J-top,5,1,1785,0.0028
"6C, 2D, JH",J-top,25,0,1808,0.0138
"JS, 2D, 6D",J-top,14,0,1781,0.0079
"6S, 2H, JD",J-top,18,1,1885,0.0095
"6S, JS, 2C",J-top,23,0,1838,0.0125
"6S, JD, 2S",J-top,14,0,1762,0.0079
"JS, 6D, 2C",J-top,15,1,1842,0.0081
"JD, 6D, 2S",J-top,18,0,1830,0.0098
"6C, JH, 2C",J-top,10,0,1784,0.0056
"2H, 6C, JD",J-top,16,1,1874,0.0085
"JD, 6H, 2C",J-top,18,1,1784,0.0101
"6S, 2S, JH",J-top,14,0,1809,0.0077
"2D, 6H, JC",J-top,19,0,1828,0.0104
"2H, JS, 6H",J-top,19,1,1784,0.0107
"6S, JH, 2C",J-top,13,0,1795,0.0072
"6C, JD, 2D",J-top,15,0,1809,0.0083
"2S, 6H, JC",J-top,12,0,1793,0.0067
"6C, 2D, JC",J-top,10,1,1792,0.0056
"2D, 6H, JH",J-top,6,0,1824,0.0033
"2H, 6D, JH",J-top,14,1,1791,0.0078
"2H, 6C, JS",J-top,18,0,1795,0.01
"6H, JC, 2C",J-top,19,1,1867,0.0102
"JS, 6H, 2S",J-top,16,1,1914,0.0084
"2S, 6D, JC",J-top,14,0,1817,0.0077
"6S, 2H, JC",J-top,14,0,1737,0.0081
"6S, JS, 2D",J-top,20,0,1795,0.0111
"JD, 6D, 2C",J-top,14,1,1776,0.0079
"6D, JC, 2C",J-top,15,0,1701,0.0088
"6S, JD, 2C",J-top,18,0,1773,0.0102
"2S, 6H, JH",J-top,12,1,1850,0.0065
"6S, 2H, JS",J-top,18,1,1799,0.01
"6S, 2D, JC",J-top,11,0,1730,0.0064
"6C, JD, 2S",J-top,16,0,1777,0.009
"6S, 2D, JD",J-top,16,0,1828,0.0088
"6H, JH, 2C",J-top,13,0,1845,0.007
"2H, JS, 6D",J-top,15,2,1845,0.0081
"2H, 6C, JH",J-top,11,0,1839,0.006
"6C, JS, 2S",J-top,24,0,1860,0.0129
"6C, JD, 2C",J-top,15,1,1779,0.0084
"2H, JD, 6H",J-top,10,0,1742,0.0057
"2S, 6D, JH",J-top,19,0,1809,0.0105
"6S, 2D, JH",J-top,11,1,1835,0.006
"JS, 6D, 2S",J-top,15,0,1823,0.0082
"2D, 6D, JC",J-top,12,1,1810,0.0066
"2S, 6C, JH",J-top,16,1,1734,0.0092
"JS, 6H, 2C",J-top,24,0,1764,0.0136
"JD, 6H, 2S",J-top,18,0,1770,0.0102
"2D, 6D, JH",J-top,12,0,1791,0.0067
"6S, 2H, JH",J-top,8,1,1835,0.0044
"2S, 6C, JC",J-top,10,0,1854,0.0054
"4C, 5H, JD",J-top,21,0,1810,0.0116
"5S, 4S, JH",J-top,13,0,1790,0.0073
"5S, JD, 4D",J-top,12,0,1828,0.0066
"4S, JD, 5D",J-top,19,1,1787,0.0106
"5S, JC, 4D",J-top,20,0,1844,0.0108
"5D, JH, 4D",J-top,16,3,1764,0.0091
"4C, 5C, JH",J-top,13,0,1886,0.0069
"5S, JC, 4C",J-top,9,0,1781,0.0051
"4H, 5H, JD",J-top,20,0,1809,0.0111
"4S, 5D, JH",J-top,12,0,1825,0.0066
"5S, JH, 4D",J-top,10,0,1780,0.0056
"4H, 5H, JC",J-top,12,0,1893,0.0063
"5S, 4S, JD",J-top,13,1,1825,0.0071
"4H, 5C, JC",J-top,13,0,1833,0.0071
"5S, JH, 4C",J-top,23,0,1884,0.0122
"4S, 5D, JC",J-top,17,0,1840,0.0092
"4C, JS, 5D",J-top,16,1,1806,0.0089
"4H, 5H, JS",J-top,14,1,1864,0.0075
"4H, JS, 5C",J-top,12,1,1868,0.0064
"4C, 5D, JH",J-top,12,0,1824,0.0066
"JD, 5C, 4D",J-top,17,0,1782,0.0095
"5D, JC, 4D",J-top,18,0,1792,0.01
"5H, 4S, JH",J-top,20,0,1819,0.011
"4C, JD, 5D",J-top,17,1,1829,0.0093
"4H, 5C, JH",J-top,10,1,1813,0.0055
"4S, JD, 5C",J-top,18,1,1838,0.0098
"5S, JC, 4H",J-top,19,1,1698,0.0112
"5H, JH, 4D",J-top,21,0,1838,0.0114
"JS, 5D, 4D",J-top,14,0,1771,0.0079
"5S, JD, 4C",J-top,15,0,1803,0.0083
"4H, JD, 5D",J-top,18,1,1752,0.0103
"5S, JH, 4H",J-top,12,0,1843,0.0065
"5H, JC, 4D",J-top,13,1,1829,0.0071
"5C, JC, 4D",J-top,17,0,1845,0.0092
"4C, 5D, JC",J-top,18,0,1802,0.01
"5S, JS, 4H",J-top,14,0,1787,0.0078
"4S, JS, 5D",J-top,12,0,1801,0.0067
"4C, JD, 5C",J-top,12,0,1756,0.0068
"5H, 4S, JC",J-top,12,0,1838,0.0065
"4S, 5C, JC",J-top,19,0,1772,0.0107
"5S, JD, 4H",J-top,9,0,1864,0.0048
"4C, 5H, JS",J-top,13,0,1718,0.0076
"4C, JS, 5C",J-top,20,0,1887,0.0106
"4H, 5D, JH",J-top,11,0,1789,0.0061
"4C, 5H, JH",J-top,10,0,1742,0.0057
"4S, 5C, JH",J-top,16,1,1874,0.0085
"5S, 4S, JC",J-top,15,0,1728,0.0087
"4H, JD, 5C",J-top,14,0,1877,0.0075
"5H, JD, 4D",J-top,15,0,1766,0.0085
"4C, 5H, JC",J-top,14,2,1828,0.0077
"4S, 5H, JS",J-top,15,0,1794,0.0084
"4S, JS, 5C",J-top,18,0,1804,0.01
"5H, 4S, JD",J-top,20,0,1867,0.0107
"5C, JH, 4D",J-top,21,0,1827,0.0115
"5H, JS, 4D",J-top,22,0,1801,0.0122
"4H, JS, 5D",J-top,11,0,1775,0.0062
"JS, 5C, 4D",J-top,17,0,1802,0.0094
"4H, 5D, JC",J-top,14,0,1799,0.0078
"5S, JS, 4C",J-top,16,0,1795,0.0089
"5S, JS, 4D",J-top,18,1,1839,0.0098
"5S, 3D, JH",J-top,8,0,1851,0.0043
"3H, 5C, JC",J-top,12,0,1712,0.007
"5H, 3H, JC",J-top,21,1,1823,0.0115
"5S, JS, 3H",J-top,13,0,1774,0.0073
"3C, JS, 5C",J-top,15,0,1783,0.0084
"3D, 5D, JH",J-top,11,0,1797,0.0061
"5S, 3D, JD",J-top,20,0,1831,0.0109
"3C, 5D, JH",J-top,16,0,1864,0.0086
"3S, 5H, JH",J-top,18,1,1815,0.0099
"3D, 5D, JC",J-top,13,0,1750,0.0074
"3H, JD, 5C",J-top,15,0,1732,0.0087
"3C, JD, 5C",J-top,14,0,1836,0.0076
"3C, 5H, JD",J-top,17,0,1785,0.0095
"3C, 5H, JC",J-top,13,0,1864,0.007
"5S, 3D, JS",J-top,10,0,1791,0.0056
"3S, 5D, JC",J-top,17,0,1832,0.0093
"3D, 5H, JH",J-top,14,0,1795,0.0078
"3S, JD, 5C",J-top,16,2,1847,0.0087
"JS, 3H, 5C",J-top,21,0,1819,0.0115
"3C, 5H, JH",J-top,15,0,1850,0.0081
"5H, JS, 3H",J-top,14,1,1825,0.0077
"3C, 5C, JH",J-top,12,0,1875,0.0064
"3S, 5D, JH",J-top,7,0,1809,0.0039
"3H, 5D, JC",J-top,14,0,1832,0.0076
"5S, 3H, JH",J-top,19,0,1891,0.01
"3D, JD, 5C",J-top,13,0,1818,0.0072
"3C, JD, 5D",J-top,14,0,1861,0.0075
"3S, JS, 5C",J-top,19,0,1734,0.011
"3S, 5H, JS",J-top,16,0,1865,0.0086
"3H, 5D, JH",J-top,15,1,1862,0.0081
"3C, JS, 5D",J-top,16,0,1795,0.0089
"5S, 3S, JH",J-top,14,1,1776,0.0079
"3D, JS, 5D",J-top,19,0,1857,0.0102
"JS, 3H, 5D",J-top,17,0,1897,0.009
"5S, 3C, JS",J-top,13,1,1793,0.0073
"3D, 5H, JC",J-top,16,1,1879,0.0085
"3D, 5C, JC",J-top,13,1,1778,0.0073
"5S, 3S, JD",J-top,14,0,1778,0.0079
"3H, JD, 5D",J-top,9,1,1848,0.0049
"5S, 3C, JH",J-top,9,2,1810,0.005
"3S, JS, 5D",J-top,19,2,1805,0.0105
"5S, 3H, JC",J-top,18,1,1728,0.0104
"3D, 5C, JH",J-top,16,1,1783,0.009
"3C, 5H, JS",J-top,12,0,1814,0.0066
"5S, 3H, JD",J-top,24,0,1766,0.0136
"5S, 3D, JC",J-top,9,0,1803,0.005
"3S, JD, 5D",J-top,14,1,1828,0.0077
"5S, 3C, JC",J-top,12,0,1831,0.0066
"3D, 5H, JS",J-top,15,0,1831,0.0082
"3D, JS, 5C",J-top,24,1,1814,0.0132
"5S, 3S, JC",J-top,16,2,1850,0.0086
"3S, 5C, JH",J-top,16,0,1831,0.0087
"3D, 5H, JD",J-top,18,1,1880,0.0096
"5H, 3H, JD",J-top,17,2,1768,0.0096
"3C, 5D, JC",J-top,14,0,1814,0.0077
"3S, 5C, JC",J-top,13,0,1825,0.0071
"3H, 5C, JH",J-top,14,0,1811,0.0077
"3S, 5H, JC",J-top,12,0,1766,0.0068
"3S, 5H, JD",J-top,17,0,1753,0.0097
"5S, 3C, JD",J-top,15,0,1767,0.0085
"2D, JD, 5C",J-top,13,1,1801,0.0072
"2S, 5D, JH",J-top,18,0,1774,0.0101
"5H, JD, 2D",J-top,17,0,1844,0.0092
"5S, JS, 2C",J-top,13,0,1834,0.0071
"2H, 5H, JS",J-top,17,1,1827,0.0093
"5H, 2D, JC",J-top,12,0,1675,0.0072
"5S, JH, 2C",J-top,16,0,1837,0.0087
"5S, 2H, JD",J-top,14,0,1789,0.0078
"JS, 5D, 2S",J-top,10,0,1790,0.0056
"5H, 2D, JH",J-top,11,0,1869,0.0059
"JD, 5D, 2S",J-top,15,2,1824,0.0082
"JS, 5D, 2C",J-top,7,0,1851,0.0038
"2D, 5C, JH",J-top,16,1,1839,0.0087
"5S, 2S, JC",J-top,21,2,1717,0.0122
"5S, JD, 2S",J-top,9,0,1835,0.0049
"5D, JC, 2C",J-top,7,0,1767,0.004
"2H, 5C, JH",J-top,13,0,1840,0.0071
"JD, 5D, 2C",J-top,10,0,1782,0.0056
"5H, JD, 2S",J-top,20,0,1837,0.0109
"5S, JC, 2C",J-top,19,0,1799,0.0106
"5D, JH, 2C",J-top,13,0,1870,0.007
"JS, 2D, 5C",J-top,14,1,1824,0.0077
"2H, 5C, JC",J-top,12,0,1854,0.0065
"2H, JD, 5C",J-top,9,0,1794,0.005
"2H, 5H, JD",J-top,9,0,1857,0.0048
"2S, 5C, JH",J-top,20,1,1796,0.0111
"2H, JS, 5C",J-top,12,1,1847,0.0065
"5S, 2D, JH",J-top,8,2,1787,0.0045
"2D, 5C, JC",J-top,20,0,1785,0.0112
"5H, JC, 2C",J-top,15,1,1836,0.0082
"2S, 5C, JC",J-top,13,0,1755,0.0074
"2S, 5H, JC",J-top,15,0,1818,0.0083
"5S, 2H, JS",J-top,9,0,1773,0.0051
"5S, 2D, JC",J-top,15,1,1756,0.0085
"5H, JS, 2C",J-top,8,1,1880,0.0043
"5S, 2H, JH",J-top,15,0,1788,0.0084
"5S, JD, 2C",J-top,15,1,1805,0.0083
"5H, JS, 2D",J-top,16,1,1781,0.009
"2D, 5D, JC",J-top,12,0,1786,0.0067
"2H, JS, 5D",J-top,11,2,1834,0.006
"5S, 2D, JD",J-top,12,0,1823,0.0066
"JD, 5C, 2S",J-top,21,0,1773,0.0118
"5H, JH, 2C",J-top,10,1,1876,0.0053
"5C, JH, 2C",J-top,18,0,1742,0.0103
"2H, 5D, JC",J-top,12,0,1849,0.0065
"JS, 2D, 5D",J-top,14,0,1828,0.0077
